Artist,Song Title,Genre,Lyrics
Maroon-5,Misery,Pop,"Oh-yeah
Oh-yeah

So scared of breaking it
That you won't let it bend
And I wrote two hundred letters
I will never send

Sometimes these cuts
Are so much deeper then they seem
You'd rather cover up
I'd rather let them bleed

So let me be
And I'll set you free, oh-yeah

I am in misery
There ain't nobody
Who can comfort me, oh-yeah
Why won't you answer me?
The silence is slowly killing me, oh-yeah

Girl you really got me bad
You really got me bad
Now I'm gonna get you back
I'm gonna get you back

Your salty skin and how
It mixes in with mine
The way it feels to be
Completely intertwined"
Maroon-5,Maps,Pop,"I miss the taste of a sweeter life
I miss the conversation
I'm searching for a song tonight
I'm changing all of the stations

I like to think that we had it all
We drew a map to a better place
But on that road, I took a fall
Oh baby, why did you run away?

I was there for you in your darkest times
I was there for you in your darkest night

But I wonder, where were you?
When I was at my worst down on my knees
And you said you had my back
So I wonder, where were you?
When all the roads you took came back to me
So I'm following the map that leads to you

The map that leads to you
Ain't nothing I can do
The map that leads to you
Following, following, following to you

The map that leads to you
Ain't nothing I can do
The map that leads to you
Following, following, following"
Maroon-5,Makes Me Wonder,Rock,"I wake up, blood-shot eyes
Struggled to memorize
The way it felt between your thighs
Pleasure that made you cry

It feels so good to be bad
Not worth the aftermath, after that, after that
Try to get you back

I still don't have a reason
And you don't have the time
And it really makes me wonder
If I ever gave a fuck about you

Give me something to believe in
'Cause I don't believe in you anymore, anymore
I wonder if it even makes a difference to try
Yeah, so, this is goodbye

God damn, my spinning head
Decisions that made my bed
Now I must lay in it
And deal with things I've left unsaid"
Maroon-5,Animals,Pop,"Baby, I'm preying on you tonight
Hunt you down, eat you alive
Just like animals, animals
Like animals-mals

Maybe you think that you can hide
I can smell your scent for miles
Just like animals, animals
Like animals-mals, baby, I'm"
Maroon-5,Daylight,Soft Rock,"Here I am waiting
I'll have to leave soon
Why am I holding on?
We knew this day would come
We knew it all along
How did it come so fast?

This is our last night but it's late
And I'm trying not to sleep
'Cause I know when I wake, I will have to slip away

And when the daylight comes I'll have to go
But tonight I'm gonna hold you so close
'Cause in the daylight we'll be on our own
But tonight I need to hold you so close
Oh-woah, oh-woah, oh-woah-oh-oh-oh-oh-oh
Oh-woah, oh-woah, oh-woah-oh-oh-oh-oh-oh"
Maroon-5,Sugar,Pop,"I'm hurtin', baby, I'm broken down
I need your lovin', lovin', I need it now
When I'm without you, I'm somethin' weak
You got me beggin', beggin', I'm on my knees, yeah (hey)

I don't wanna be needing your love (hey)
I just wanna be deep in your love (hey)
And it's killin' me when you're away, ooh, baby (hey)
'Cause I really don't care where you are (hey)
I just wanna be there where you are (hey)
And I gotta get one little taste

Your sugar, yes, please
Won't you come and put it down on me?
I'm right here 'cause I need
Little love and little sympathy
Yeah, you show me good lovin', make it alright
Need a little sweetness in my life
Your sugar, yes, please
Won't you come and put it down on me? (Ayy, uh, uh)

My broken pieces, you pick 'em up
Don't leave me hangin', hangin', come give me some"
Maroon-5,Maps,Pop,"I miss the taste of a sweeter life
I miss the conversation
I'm searching for a song tonight
I'm changing all of the stations

I like to think that we had it all
We drew a map to a better place
But on that road, I took a fall
Oh baby, why did you run away?

I was there for you in your darkest times
I was there for you in your darkest night

But I wonder, where were you?
When I was at my worst down on my knees
And you said you had my back
So I wonder, where were you?
When all the roads you took came back to me
So I'm following the map that leads to you

The map that leads to you
Ain't nothing I can do
The map that leads to you
Following, following, following to you

The map that leads to you
Ain't nothing I can do
The map that leads to you
Following, following, following"
Maroon-5,Animals,Pop,"Baby, I'm preying on you tonight
Hunt you down, eat you alive
Just like animals, animals
Like animals-mals

Maybe you think that you can hide
I can smell your scent for miles
Just like animals, animals
Like animals-mals, baby, I'm"
Maroon-5,It Was Always You,Pop,"Woke up sweating from a dream
With a different kind of feeling (woah)
All day long my heart was beating
Searching for the meaning (woah)

Hazel eyes, I was so colour blind
We were just wasting time, uh-oh, yeah
For my whole life, we never crossed the line
Only friends in my mind but now I realise

It was always you
Can't believe I could not see it all this time, all this time
It was always you
Now I know why my heart wasn't satisfied, satisfied
It was always you, you
No more guessing who
Looking back now I know it was always you, always you"
Maroon-5,Unkiss Me,Pop,"If you respect me
Don't protect me
You can tell me, I can handle it
Stop pretending, 'cause we're going down
If you let go, then just let go
It's disrespectful how you've handled this
Never ending, kinda run around

I lie to my heart 'cause I thought you felt it
You can't light a fire, if the candle's melted
No you don't have to love me
If you don't wanna
Don't act like I mean nothing
But if you're gonna
Well, when you're better off

Unkiss me, untouch me
Untake this heart
And I'm missing
Just one thing"
Maroon-5,Sugar,Pop,"I'm hurtin', baby, I'm broken down
I need your lovin', lovin', I need it now
When I'm without you, I'm somethin' weak
You got me beggin', beggin', I'm on my knees, yeah (hey)

I don't wanna be needing your love (hey)
I just wanna be deep in your love (hey)
And it's killin' me when you're away, ooh, baby (hey)
'Cause I really don't care where you are (hey)
I just wanna be there where you are (hey)
And I gotta get one little taste

Your sugar, yes, please
Won't you come and put it down on me?
I'm right here 'cause I need
Little love and little sympathy
Yeah, you show me good lovin', make it alright
Need a little sweetness in my life
Your sugar, yes, please
Won't you come and put it down on me? (Ayy, uh, uh)

My broken pieces, you pick 'em up
Don't leave me hangin', hangin', come give me some"
Maroon-5,Leaving California,Pop,"You got in so late, it's sunday morning
Said that you were leaving, letting go of us
Where did we go wrong, oh

And now you say you're leaving California
Gotta head back East and want to leave tonight
Pack your things and go

But if you run now
Wait, I won't be alright"
Maroon-5,In Your Pocket,Pop,"Say what you're mad at me for, me for
Yeah, why you talk that evil, yeah
That's not the way you show love, show love
No love, no love, no, no

Say what you're crying at me for, me for
Try to control your ego, yeah
That's not the way you show love, show love
No love, no love, no, no

'Cause I got all the things I wanna say
But nothing's coming out
And all the times I came to you
I never ever lied

Show me that phone in your pocket, girl
Show me that phone in your pocket

So wait, you think that I don't know what this is really all about?
It should be really easy
If you have nothing to hide
Show me that phone in your pocket, girl
Show me that phone in your pocket

So what you spying on me for, me for?
Tell me what you're looking for, yeah
This shit you're saying is so low, so low
No love, no love, no, no"
Maroon-5,New Love,Pop,"I'll be your sun and your moon tonight
Yeah, I can be whatever you like, ooh-ooh-ooh
I was alone, but I'm ready to feel
I wanna show you my feelings are real, yeah
All this time, I've been living it up
And every night, I'd be falling in love, ooh-ooh-ooh
Yeah, but I'm finally seeing the light
Falling in love with you every night, yeah

But if I ever let you down
If I ever let you down
Forgive me, forgive me now
Would it kill you to forgive me now?
But if I ever let you down
If I ever let you down
Forgive me, forgive me now
Would it kill you to forgive me?

This is a new love
This is a new love
This is a new love
Would it kill you to forgive me?

What the fuck? I got nothing to lose"
Maroon-5,Feelings,Disco,"Oh yeah, you and me and all that wine
Loosen my tie, lie down, let's fly
Every guy that passes by
(Look at her, look at her, oh)
And you say that it's not right
But where does he think you are tonight?
Does he know your nasty side?
(Look at her, look at her, oh)

If you want me, take me home and let me use you
I know he doesn't satisfy you like I do
And does he know that there's nobody quite like you
So let me tell you all the things he never told you
(Yeah!)

I got these feelings for you
And I can't help myself no more
Can't fight these feelings for you
No, I can't help myself no more
I, I, I"
Maroon-5,My Heart Is Open,Pop,"I know you're scared, ooh, I can feel it
It's in the air, I know you feel that too
But take a chance on me, you won't regret it, no
One more 'no' and I'll believe you
I'll walk away and I will leave you be
And that's the last time you'll say no, say no to me

It won't take me long to find another lover, but I want you
I can't spend another minute getting over loving you

You don't ever say, yeah
Let me hear you say, yeah
Wanna hear you say, yea-yea-yeah
'Cause my heart is open

Now you gotta say, yeah"
Maroon-5,This Summer,Pop,"This summer's gonna hurt like a motherfucker
Fucker

This summer's gonna hurt like a motherfucker
Fucker
Her body's hot
Her body's like the summer
I'm in a trance or something
Her mind is not
No

As sharp as all her diamonds
She must be smoking something
I see her dancing in the streets
Sipping champagne on the beach
So expensive when she eats
'Cause she's so fancy
I see her when I go to sleep
I check my phone when I am weak

She never posts anything deep
'Cause she's so fancy

This summer's gonna hurt like a motherfucker"
